enrollee_id,city_development_index,education_level,experience,company_size,last_new_job,training_hours,no_company_info,gender_Male,gender_Other,gender_Unknown,relevent_experience_No relevent experience,enrolled_university_Part time course,enrolled_university_no_enrollment,enrolled_university_unknown,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,probability,risk,expected_value,recommended_action,top_reasons
29490,0.855,3,4,3,3,140,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.12953217,Low,443.0,Monitor quarterly (no action needed),City development level = 0.855 (lowers risk); Major: Humanities = True (lowers risk); Company size = 3 (lowers risk)
16978,0.91,0,11,6,2,74,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.20818147,Low,1623.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Company size = 6 (lowers risk); Education level = 0 (lowers risk)
7423,0.92,3,2,0,1,34,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8749702,High,11625.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Education level = 3 (INCREASES risk)
14486,0.624,3,5,5,1,294,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.90972364,High,12146.0,Career coaching session + project opportunities,City development level = 0.624 (INCREASES risk); Training hours completed = 294 (INCREASES risk); Company size = 5 (lowers risk)
33154,0.624,2,3,0,0,148,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.58018416,Medium,7203.0,Invite to advanced training / career coaching,City development level = 0.624 (INCREASES risk); Education level = 2 (lowers risk); Training hours completed = 148 (lowers risk)
1772,0.624,3,6,3,4,17,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.78035676,High,10205.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 3 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
29573,0.895,4,1,0,1,13,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.13456282,Low,518.0,Monitor quarterly (no action needed),City development level = 0.895 (lowers risk); Education level = 4 (lowers risk); Major: Humanities = True (lowers risk)
8251,0.624,4,5,8,1,194,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8253872,High,10881.0,Career coaching session + project opportunities,City development level = 0.624 (INCREASES risk); Training hours completed = 194 (INCREASES risk); Time since last job change = 1 (lowers risk)
27791,0.92,3,5,1,1,17,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.17212747,Low,1082.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 1 (lowers risk)
12583,0.887,3,19,3,5,26,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.24184348,Low,2128.0,Monitor quarterly (no action needed),City development level = 0.887 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Employer: Pvt Ltd = True (lowers risk)
30547,0.92,3,3,0,1,34,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8879497,High,11819.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Years of experience = 3 (INCREASES risk)
8577,0.878,4,17,6,1,102,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.15505268,Low,826.0,Monitor quarterly (no action needed),City development level = 0.878 (lowers risk); Years of experience = 17 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
1786,0.939,3,21,4,1,94,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.046090297,Low,-809.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Training hours completed = 94 (lowers risk); Years of experience = 21 (lowers risk)
5317,0.899,3,9,3,2,52,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.038111128,Low,-928.0,Monitor quarterly (no action needed),City development level = 0.899 (lowers risk); Company size = 3 (lowers risk); Employer: Funded startup = True (lowers risk)
19251,0.698,3,9,0,4,64,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8006415,High,10510.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Education level = 3 (INCREASES risk)
494,0.92,3,9,4,2,24,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.17028567,Low,1054.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Employer: Funded startup = True (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
9576,0.555,3,2,0,1,29,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.82675123,High,10901.0,Personal outreach + mentorship (likely between jobs),City development level = 0.555 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk)
17427,0.802,4,8,7,1,102,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1844042,Low,1266.0,Monitor quarterly (no action needed),City development level = 0.802 (lowers risk); Years of experience = 8 (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk)
17488,0.738,4,1,0,1,26,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9166201,High,12249.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Years of experience = 1 (INCREASES risk); Company size = 0 (INCREASES risk)
9720,0.92,3,15,8,4,96,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4368194,Medium,5052.0,Invite to advanced training / career coaching,City development level = 0.92 (lowers risk); Time since last job change = 4 (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk)
6321,0.767,4,15,0,5,46,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.50694853,Medium,6104.0,Invite to advanced training / career coaching,No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Years of experience = 15 (lowers risk)
1281,0.92,4,6,2,1,18,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.16740085,Low,1011.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); relevent_experience_No relevent experience = False (lowers risk)
5325,0.92,3,5,6,5,3,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.14010575,Low,602.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Years of experience = 5 (lowers risk)
6194,0.893,3,10,4,1,155,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.10058108,Low,9.0,Monitor quarterly (no action needed),City development level = 0.893 (lowers risk); Company size = 4 (lowers risk); Employer: Public sector = True (lowers risk)
1544,0.92,3,6,4,2,83,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.16521312,Low,978.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 4 (lowers risk)
6325,0.92,3,9,6,1,102,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2863861,Low,2796.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Not enrolled in a university program = False (INCREASES risk)
810,0.92,3,21,3,4,128,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.13202323,Low,480.0,Monitor quarterly (no action needed),Training hours completed = 128 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); City development level = 0.92 (lowers risk)
15624,0.855,3,17,0,2,19,1,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.66772187,High,8516.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); City development level = 0.855 (lowers risk); Years of experience = 17 (lowers risk)
9507,0.893,2,16,0,5,35,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.103624195,Low,54.0,Monitor quarterly (no action needed),City development level = 0.893 (lowers risk); Years of experience = 16 (lowers risk); Education level = 2 (lowers risk)
29617,0.887,2,1,5,1,166,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.08749696,Low,-188.0,Monitor quarterly (no action needed),Education level = 2 (lowers risk); Training hours completed = 166 (lowers risk); Company size = 5 (lowers risk)
6064,0.926,3,9,3,5,65,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.35059395,Low,3759.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Time since last job change = 5 (INCREASES risk); Company size = 3 (lowers risk)
31577,0.624,3,4,0,0,190,1,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.81612676,High,10742.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); Training hours completed = 190 (lowers risk); Years of experience = 4 (INCREASES risk)
18246,0.55,3,6,2,0,89,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7966914,High,10450.0,Salary review / growth plan conversation,City development level = 0.55 (INCREASES risk); Time since last job change = 0 (lowers risk); Training hours completed = 89 (lowers risk)
21253,0.92,3,5,0,1,42,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8782699,High,11674.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Education level = 3 (INCREASES risk)
3716,0.762,3,6,2,1,23,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.43862873,Medium,5079.0,Invite to advanced training / career coaching,No company info (likely unemployed) = 0 (lowers risk); Company size = 2 (lowers risk); City development level = 0.762 (INCREASES risk)
11656,0.624,4,13,6,5,56,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8304025,High,10956.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); relevent_experience_No relevent experience = True (INCREASES risk); Company size = 6 (lowers risk)
30191,0.903,3,9,0,1,133,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5811153,Medium,7217.0,Invite to advanced training / career coaching,No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); City development level = 0.903 (lowers risk)
12272,0.92,3,9,4,1,20,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.2600789,Low,2401.0,Monitor quarterly (no action needed),No company info (likely unemployed) = 0 (lowers risk); Company size = 4 (lowers risk); City development level = 0.92 (lowers risk)
